ID,Income,Kidhome,Teenhome,Recency,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Complain,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,AcceptedCmpOverall,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
1973,"R$ 32,644.00",1,0,38,47,2688,0,1,0,0,0,0,0,0,0,1,239,3,141,0,7,23,4,7,1,6,0,8,1,0,0,0,0,0,1,3,11,R$ 367.00,R$ 390.00,,,
1974,"R$ 67,506.00",0,1,73,40,2337,0,0,1,0,0,1,0,0,0,0,90,38,67,33,36,67,1,4,1,6,0,3,0,0,0,0,0,0,0,3,11,R$ 197.00,R$ 264.00,,,
1975,"R$ 24,206.00",1,0,66,50,2637,0,0,1,0,0,0,0,1,0,0,7,2,8,3,2,3,1,1,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 19.00,R$ 22.00,,,
1976,"R$ 28,420.00",1,0,36,53,2346,1,0,0,0,0,0,0,0,0,1,4,2,5,2,0,0,1,1,0,2,0,6,0,0,0,0,0,0,0,3,11,R$ 13.00,R$ 13.00,,,
1977,"R$ 22,979.00",1,0,29,50,2820,0,1,0,0,0,0,0,1,0,0,16,17,19,20,21,22,3,3,2,2,0,8,0,0,0,0,0,1,0,3,11,R$ 71.00,R$ 93.00,,,
1978,"R$ 33,279.00",0,0,29,54,2176,0,0,1,0,0,0,0,1,0,0,10,3,3,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,11,R$ 16.00,R$ 16.00,,,
1979,"R$ 46,423.00",1,1,6,48,2443,0,0,1,0,0,0,0,0,1,0,68,0,16,0,0,8,3,2,0,4,0,7,0,0,0,0,0,0,0,3,11,R$ 76.00,R$ 84.00,,,
1980,"R$ 30,368.00",0,1,97,43,2393,0,1,0,0,0,0,0,1,0,0,35,0,13,2,0,2,2,2,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 48.00,R$ 50.00,,,
1981,"R$ 63,684.00",0,1,61,50,2739,0,1,0,0,0,0,0,1,0,0,575,80,428,208,93,80,3,8,4,8,0,5,0,0,0,0,0,0,0,3,11,"R$ 1,304.00","R$ 1,384.00",,,
1982,"R$ 41,638.00",0,1,68,56,2660,1,0,0,0,0,0,0,1,0,0,315,0,31,4,0,91,4,5,5,3,0,8,1,0,0,0,0,0,1,3,11,R$ 259.00,R$ 350.00,,,
1983,"R$ 68,805.00",0,1,73,61,2444,1,0,0,0,0,0,0,0,0,1,182,2,49,17,13,20,1,3,1,7,0,2,0,0,0,0,0,0,0,3,11,R$ 243.00,R$ 263.00,,,
1984,"R$ 65,814.00",0,1,90,54,2278,0,0,0,1,0,0,0,0,0,1,561,14,113,10,14,35,3,8,2,10,0,5,0,0,0,0,0,0,0,3,11,R$ 677.00,R$ 712.00,,,
1985,"R$ 71,964.00",0,0,81,62,2564,1,0,0,0,0,0,0,1,0,0,587,51,932,180,34,86,1,5,6,5,0,3,0,0,0,0,0,0,0,3,11,"R$ 1,698.00","R$ 1,784.00",,,
1986,"R$ 39,146.00",1,0,1,34,2659,0,0,1,0,0,0,0,1,0,0,94,1,33,13,12,12,3,4,0,4,0,8,0,0,0,0,0,0,0,3,11,R$ 141.00,R$ 153.00,,,
1987,"R$ 96,876.00",0,0,79,43,2486,0,0,0,1,0,0,0,1,0,0,908,43,735,40,194,21,1,7,7,9,0,2,0,1,1,1,0,1,3,3,11,"R$ 1,899.00","R$ 1,920.00",,,
1988,"R$ 34,445.00",0,0,92,39,2677,0,1,0,0,0,0,1,0,0,0,228,122,122,208,129,30,6,11,2,8,0,9,0,0,0,0,0,0,0,3,11,R$ 779.00,R$ 809.00,,,
1989,"R$ 68,281.00",0,0,31,62,2850,0,0,1,0,0,0,0,1,0,0,995,112,417,42,48,41,1,2,9,13,0,5,0,0,0,0,0,1,0,3,11,"R$ 1,573.00","R$ 1,614.00",,,
1990,"R$ 37,284.00",1,1,46,45,2616,0,1,0,0,0,1,0,0,0,0,11,1,2,2,1,6,1,0,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 11.00,R$ 17.00,,,
1991,"R$ 36,790.00",0,0,14,37,2644,0,1,0,0,0,0,0,1,0,0,3,3,14,15,21,10,1,2,1,2,0,9,0,0,0,0,0,1,0,3,11,R$ 46.00,R$ 56.00,,,
1992,"R$ 27,943.00",1,1,89,53,2599,0,0,0,1,0,0,0,1,0,0,12,1,16,4,1,3,3,2,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 31.00,R$ 34.00,,,
1993,"R$ 22,263.00",1,1,31,69,2250,1,0,0,0,0,0,0,1,0,0,17,0,2,0,0,2,2,1,0,3,1,6,0,0,0,0,0,0,0,3,11,R$ 17.00,R$ 19.00,,,
1994,"R$ 30,261.00",1,2,75,48,2801,0,0,0,1,0,0,0,1,0,0,8,0,5,0,3,6,1,0,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 10.00,R$ 16.00,,,
1995,"R$ 28,587.00",1,0,42,42,2296,0,0,0,1,0,0,0,1,0,0,22,4,17,12,10,13,3,2,0,4,0,6,0,0,0,0,0,0,0,3,11,R$ 52.00,R$ 65.00,,,
1996,"R$ 43,815.00",1,0,53,38,2609,0,1,0,0,0,0,0,0,1,0,14,10,29,4,7,15,1,2,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 49.00,R$ 64.00,,,
1997,"R$ 48,195.00",1,1,53,64,2318,0,1,0,0,0,0,0,1,0,0,106,27,68,52,7,5,6,4,2,5,0,6,0,0,0,0,0,0,0,3,11,R$ 255.00,R$ 260.00,,,
1998,"R$ 77,027.00",0,1,23,68,2303,0,1,0,0,0,0,0,0,1,0,820,57,242,45,0,11,2,8,3,6,0,4,0,0,0,0,0,0,0,3,11,"R$ 1,153.00","R$ 1,164.00",,,
1999,"R$ 71,322.00",0,1,57,55,2657,0,1,0,0,0,0,0,0,0,1,753,43,226,69,10,204,2,8,5,13,0,4,0,0,0,0,0,0,0,3,11,R$ 897.00,"R$ 1,101.00",,,
2000,"R$ 32,765.00",1,0,49,41,2285,0,1,0,0,0,0,0,0,1,0,13,3,17,7,3,3,2,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 40.00,R$ 43.00,,,
2001,"R$ 29,672.00",1,1,6,55,2633,0,0,0,1,0,0,0,1,0,0,9,1,3,0,4,8,1,0,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 9.00,R$ 17.00,,,
2002,"R$ 23,272.00",0,0,29,67,2414,1,0,0,0,0,0,0,1,0,0,19,3,6,4,2,12,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 22.00,R$ 34.00,,,
2003,"R$ 49,912.00",0,1,5,71,2819,0,0,0,1,0,0,0,0,1,0,520,8,223,32,49,42,4,10,5,7,0,8,1,0,0,0,0,1,1,3,11,R$ 790.00,R$ 832.00,,,
2004,"R$ 7,500.00",1,0,98,35,2856,0,0,0,1,0,1,0,0,0,0,5,17,17,13,14,34,4,2,1,3,0,9,0,0,0,0,0,0,0,3,11,R$ 32.00,R$ 66.00,,,
2005,"R$ 68,117.00",0,1,80,73,2635,0,0,0,0,1,0,0,0,0,1,618,44,215,0,17,36,2,11,8,4,0,6,1,0,0,0,0,1,1,3,11,R$ 858.00,R$ 894.00,,,
2006,"R$ 67,225.00",0,1,4,65,2374,0,1,0,0,0,0,0,1,0,0,315,35,322,46,7,143,3,7,2,11,0,5,0,0,0,0,0,0,0,3,11,R$ 582.00,R$ 725.00,,,
2007,"R$ 17,649.00",1,0,70,44,2388,0,1,0,0,0,0,0,1,0,0,15,1,23,0,5,1,3,3,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 43.00,R$ 44.00,,,
2008,"R$ 55,914.00",0,1,32,45,2585,0,0,0,1,0,0,0,1,0,0,384,60,364,119,101,232,4,11,6,8,0,7,0,0,0,0,0,0,0,3,11,R$ 796.00,"R$ 1,028.00",,,
2009,"R$ 40,059.00",1,0,82,36,2433,0,1,0,0,0,0,0,1,0,0,110,29,92,28,10,145,1,6,2,3,0,8,1,0,0,0,0,0,1,3,11,R$ 124.00,R$ 269.00,,,
2010,"R$ 60,905.00",0,1,27,70,2365,0,0,0,1,0,0,0,1,0,0,208,17,76,36,17,38,2,3,3,7,0,2,0,0,0,0,0,0,0,3,11,R$ 316.00,R$ 354.00,,,
2011,"R$ 75,330.00",1,1,94,43,2792,0,1,0,0,0,0,0,1,0,0,555,82,257,93,61,61,4,10,3,12,0,6,0,0,0,0,0,0,0,3,11,R$ 987.00,"R$ 1,048.00",,,
2012,"R$ 60,689.00",0,1,23,69,2552,0,0,1,0,0,0,0,1,0,0,240,90,216,63,6,24,4,4,4,10,0,3,0,0,0,0,0,0,0,3,11,R$ 591.00,R$ 615.00,,,
2013,"R$ 38,680.00",1,0,97,36,2617,0,1,0,0,0,0,0,1,0,0,11,0,36,15,5,12,1,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 55.00,R$ 67.00,,,
2014,"R$ 61,416.00",0,0,25,38,2665,0,0,0,1,0,0,0,1,0,0,848,154,323,201,61,78,1,10,3,10,0,6,1,0,0,0,0,0,1,3,11,"R$ 1,509.00","R$ 1,587.00",,,
2015,"R$ 49,767.00",0,0,92,29,2582,0,0,1,0,0,0,0,1,0,0,202,47,197,55,42,149,1,5,4,8,0,4,0,0,0,0,0,0,0,3,11,R$ 394.00,R$ 543.00,,,
2016,"R$ 83,273.00",1,2,98,50,2801,0,0,1,0,0,0,0,1,0,0,433,89,650,16,102,102,10,4,6,9,0,7,0,0,0,0,0,0,0,3,11,"R$ 1,188.00","R$ 1,290.00",,,
2017,"R$ 29,009.00",1,0,19,39,2371,0,1,0,0,0,0,0,1,0,0,6,6,15,10,5,2,2,2,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 40.00,R$ 42.00,,,
2018,"R$ 45,057.00",1,0,80,41,2369,0,1,0,0,0,0,0,0,1,0,37,0,7,3,0,3,1,2,0,3,0,5,0,0,0,0,0,0,0,3,11,R$ 44.00,R$ 47.00,,,
2019,"R$ 37,150.00",1,0,80,49,2815,0,1,0,0,0,0,0,1,0,0,167,37,64,49,34,116,8,4,3,6,0,7,0,0,0,0,0,0,0,3,11,R$ 235.00,R$ 351.00,,,
2020,"R$ 43,020.00",1,0,79,50,2370,0,0,1,0,0,0,0,1,0,0,45,7,99,4,25,43,3,4,1,4,0,6,0,0,0,0,0,0,0,3,11,R$ 137.00,R$ 180.00,,,
2021,"R$ 53,154.00",0,1,50,61,2179,0,1,0,0,0,0,0,1,0,0,129,0,21,0,1,7,1,3,1,4,0,4,0,0,0,0,0,0,0,3,11,R$ 144.00,R$ 151.00,,,
2022,"R$ 65,308.00",0,0,60,47,2450,0,1,0,0,0,0,0,1,0,0,713,0,264,120,80,34,1,7,8,12,0,4,0,0,1,1,0,0,2,3,11,"R$ 1,143.00","R$ 1,177.00",,,
2023,"R$ 76,467.00",1,0,44,50,2840,0,0,1,0,0,0,0,1,0,0,676,161,426,210,44,58,2,2,5,5,0,6,0,0,0,0,0,1,0,3,11,"R$ 1,459.00","R$ 1,517.00",,,
2024,"R$ 81,044.00",0,0,0,73,2343,0,1,0,0,0,1,0,0,0,0,450,26,535,73,98,26,1,5,6,10,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,156.00","R$ 1,182.00",,,
2025,"R$ 32,871.00",1,1,28,69,2636,0,1,0,0,0,0,0,1,0,0,22,2,12,0,2,5,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 33.00,R$ 38.00,,,
2026,"R$ 55,801.00",1,1,35,45,2439,0,0,1,0,0,0,0,1,0,0,367,4,51,6,4,95,6,7,2,6,0,7,0,0,0,1,0,0,1,3,11,R$ 337.00,R$ 432.00,,,
2027,"R$ 76,320.00",0,1,49,61,2166,0,0,0,0,1,0,0,1,0,0,526,35,214,69,53,35,2,6,3,4,0,2,0,0,0,0,0,0,0,3,11,R$ 862.00,R$ 897.00,,,
2028,"R$ 36,927.00",1,1,46,65,2186,0,0,1,0,0,0,0,0,1,0,51,0,16,0,0,4,2,3,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 63.00,R$ 67.00,,,
2029,"R$ 48,794.00",1,1,97,67,2162,0,0,0,1,0,0,0,1,0,0,25,0,11,3,0,15,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 24.00,R$ 39.00,,,
2030,"R$ 23,478.00",0,0,51,55,2626,0,0,1,0,0,0,0,1,0,0,28,6,27,12,17,39,1,3,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 51.00,R$ 90.00,,,
2031,"R$ 71,128.00",1,0,80,47,2790,1,0,0,0,0,0,0,1,0,0,958,159,447,20,0,31,3,2,10,12,0,7,0,0,0,0,0,0,0,3,11,"R$ 1,553.00","R$ 1,584.00",,,
2032,"R$ 70,179.00",0,1,10,44,2502,1,0,0,0,0,0,0,0,0,1,532,88,168,69,44,133,3,7,3,13,0,5,0,0,0,0,0,0,0,3,11,R$ 768.00,R$ 901.00,,,
2033,"R$ 59,462.00",0,1,29,70,2699,0,1,0,0,0,0,0,1,0,0,724,17,143,0,8,196,2,9,2,12,0,7,0,0,0,0,0,0,0,3,11,R$ 696.00,R$ 892.00,,,
2034,"R$ 38,361.00",1,0,74,51,2343,0,0,0,1,0,0,0,1,0,0,39,0,56,20,8,14,3,3,1,3,0,7,0,0,0,0,0,0,0,3,11,R$ 109.00,R$ 123.00,,,
2035,"R$ 70,038.00",0,0,54,38,2406,0,0,0,1,0,0,0,0,0,1,587,54,348,71,54,130,1,4,4,8,0,2,0,0,0,0,0,0,0,3,11,R$ 984.00,"R$ 1,114.00",,,
2036,"R$ 42,554.00",1,1,93,42,2692,0,0,0,1,0,0,0,1,0,0,29,1,11,0,0,0,2,2,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 41.00,R$ 41.00,,,
2037,"R$ 67,445.00",0,1,63,46,2845,0,1,0,0,0,0,0,1,0,0,757,80,217,29,80,11,5,9,6,12,0,6,0,0,0,0,0,0,0,3,11,"R$ 1,152.00","R$ 1,163.00",,,
2038,"R$ 67,046.00",0,1,92,69,2698,0,0,0,0,1,0,0,1,0,0,544,35,133,23,151,107,2,4,5,4,0,2,0,0,0,0,0,0,0,3,11,R$ 779.00,R$ 886.00,,,
2039,"R$ 42,192.00",0,0,40,72,2455,0,1,0,0,0,0,0,1,0,0,40,15,15,17,6,7,1,2,1,3,0,4,0,0,0,0,0,0,0,3,11,R$ 86.00,R$ 93.00,,,
2040,"R$ 77,610.00",0,1,70,68,2767,0,1,0,0,0,0,0,0,0,1,1245,33,332,21,33,16,2,4,7,4,0,7,0,0,0,0,0,0,0,3,11,"R$ 1,648.00","R$ 1,664.00",,,
2041,"R$ 31,761.00",1,0,96,36,2244,0,1,0,0,0,0,0,1,0,0,19,1,20,16,14,28,2,3,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 42.00,R$ 70.00,,,
2042,"R$ 34,350.00",1,0,81,41,2412,0,0,0,1,0,0,0,1,0,0,16,3,15,2,1,11,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 26.00,R$ 37.00,,,
2043,"R$ 54,591.00",0,1,63,71,2487,0,0,0,1,0,0,0,1,0,0,376,4,94,12,9,24,3,6,2,8,0,5,0,0,0,0,0,0,0,3,11,R$ 471.00,R$ 495.00,,,
2044,"R$ 71,866.00",0,1,85,64,2345,0,1,0,0,0,0,0,1,0,0,184,178,178,103,39,33,1,6,3,10,0,3,0,0,0,0,0,0,0,3,11,R$ 649.00,R$ 682.00,,,
2045,"R$ 25,293.00",1,0,51,51,2446,0,1,0,0,0,0,0,1,0,0,15,0,11,0,2,9,1,1,1,2,0,8,0,0,0,0,0,0,0,3,11,R$ 19.00,R$ 28.00,,,
2046,"R$ 42,000.00",0,0,23,33,2694,0,0,1,0,0,0,0,0,0,1,124,83,267,85,59,35,2,5,2,11,0,5,0,0,0,0,0,1,0,3,11,R$ 583.00,R$ 618.00,,,
2047,"R$ 69,520.00",0,0,95,37,2516,0,1,0,0,0,0,0,1,0,0,627,120,414,121,80,93,1,9,6,5,0,5,0,0,0,0,0,0,0,3,11,"R$ 1,269.00","R$ 1,362.00",,,
2048,"R$ 64,713.00",1,0,11,50,2301,1,0,0,0,0,0,0,1,0,0,180,60,241,13,54,54,2,5,5,7,0,4,0,0,0,0,0,1,0,3,11,R$ 494.00,R$ 548.00,,,
2049,"R$ 27,889.00",1,0,42,43,2518,0,1,0,0,0,0,0,0,1,0,14,0,4,0,0,8,1,1,1,2,0,6,0,0,0,0,0,0,0,3,11,R$ 10.00,R$ 18.00,,,
2050,"R$ 22,123.00",0,0,77,60,2253,0,0,0,0,1,0,1,0,0,0,3,3,24,34,7,31,1,2,1,3,0,5,0,0,0,0,0,0,0,3,11,R$ 40.00,R$ 71.00,,,
2051,"R$ 27,803.00",1,0,40,47,2831,0,1,0,0,0,0,0,1,0,0,8,26,46,38,9,49,2,3,0,4,0,8,0,0,0,0,0,0,0,3,11,R$ 78.00,R$ 127.00,,,
2052,"R$ 51,651.00",0,1,32,60,2758,0,1,0,0,0,0,0,1,0,0,293,6,23,13,6,92,4,6,2,5,0,8,0,0,0,0,0,0,0,3,11,R$ 249.00,R$ 341.00,,,
2053,"R$ 68,487.00",0,0,48,32,2691,0,1,0,0,0,0,0,1,0,0,758,12,385,33,89,89,1,9,7,13,0,4,0,0,0,0,0,0,0,3,11,"R$ 1,188.00","R$ 1,277.00",,,
2054,"R$ 56,796.00",0,1,24,51,2657,0,1,0,0,0,0,0,1,0,0,656,38,161,62,47,37,3,8,9,7,0,7,0,0,0,0,0,0,0,3,11,R$ 927.00,R$ 964.00,,,
2055,"R$ 87,000.00",0,0,61,28,2720,0,1,0,0,0,1,0,0,0,0,196,25,607,67,17,49,1,4,6,7,0,2,0,0,0,0,0,0,0,3,11,R$ 863.00,R$ 912.00,,,
2056,"R$ 79,823.00",0,1,6,61,2249,0,1,0,0,0,0,0,1,0,0,835,73,380,114,73,43,1,6,9,7,0,2,0,1,0,0,0,0,1,3,11,"R$ 1,432.00","R$ 1,475.00",,,
2057,"R$ 30,828.00",1,0,16,40,2427,0,0,1,0,0,0,0,1,0,0,16,11,15,2,0,12,2,1,1,4,0,3,0,0,0,0,0,0,0,3,11,R$ 32.00,R$ 44.00,,,
2058,"R$ 34,109.00",0,1,39,49,2394,0,1,0,0,0,0,0,0,1,0,9,1,5,2,1,4,1,0,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 14.00,R$ 18.00,,,
2059,"R$ 53,367.00",1,1,2,46,2461,1,0,0,0,0,0,0,0,1,0,229,7,140,10,3,11,7,5,1,8,0,7,0,0,0,0,0,1,0,3,11,R$ 378.00,R$ 389.00,,,
2060,"R$ 22,390.00",0,0,49,51,2410,0,0,0,1,0,0,1,0,0,0,0,1,4,15,1,5,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 16.00,R$ 21.00,,,
2061,"R$ 71,322.00",0,1,31,44,2217,0,0,0,1,0,0,0,1,0,0,121,24,124,24,15,42,1,4,1,7,0,2,0,0,0,0,0,0,0,3,11,R$ 266.00,R$ 308.00,,,
2062,"R$ 79,244.00",0,0,58,27,2716,0,0,1,0,0,0,0,1,0,0,471,102,125,212,61,245,1,4,10,7,0,1,0,0,1,1,0,1,2,3,11,R$ 726.00,R$ 971.00,,,
2063,"R$ 49,912.00",0,1,5,71,2819,0,0,0,1,0,0,0,0,1,0,520,8,223,32,49,42,4,10,5,7,0,8,1,0,0,0,0,1,1,3,11,R$ 790.00,R$ 832.00,,,
2064,"R$ 48,699.00",1,1,90,70,2563,0,1,0,0,0,0,0,0,0,1,26,1,10,2,0,1,1,1,0,3,0,5,0,0,0,0,0,0,0,3,11,R$ 38.00,R$ 39.00,,,
2065,"R$ 80,144.00",0,0,47,45,2431,0,0,0,1,0,0,0,1,0,0,240,132,445,250,192,108,1,3,7,8,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,151.00","R$ 1,259.00",,,
2066,"R$ 54,252.00",1,1,25,64,2556,0,0,1,0,0,0,0,1,0,0,178,4,26,8,4,44,5,4,1,5,0,6,0,0,0,0,0,0,0,3,11,R$ 176.00,R$ 220.00,,,
2067,"R$ 81,929.00",1,0,60,44,2797,0,1,0,0,0,0,0,0,1,0,1486,55,278,49,0,185,2,4,4,10,0,6,1,0,1,0,0,1,2,3,11,"R$ 1,683.00","R$ 1,868.00",,,
2068,"R$ 76,068.00",0,1,67,45,2736,0,1,0,0,0,0,0,1,0,0,1115,12,128,33,12,76,1,2,3,4,0,6,0,1,0,0,1,0,2,3,11,"R$ 1,224.00","R$ 1,300.00",,,
2069,"R$ 53,204.00",1,1,40,44,2260,0,1,0,0,0,0,0,0,1,0,29,0,8,2,0,6,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 33.00,R$ 39.00,,,
2070,"R$ 67,911.00",0,1,63,71,2197,0,0,0,1,0,0,0,0,0,1,529,0,356,63,28,0,3,6,7,11,0,3,0,0,0,0,0,0,0,3,11,R$ 976.00,R$ 976.00,,,
2071,"R$ 14,796.00",1,0,1,36,2809,0,1,0,0,0,1,0,0,0,0,13,3,8,7,4,16,2,1,0,3,0,9,0,0,0,0,0,1,0,3,11,R$ 19.00,R$ 35.00,,,
2072,"R$ 78,128.00",0,1,89,46,2289,0,1,0,0,0,0,0,0,0,1,934,24,230,16,24,36,2,8,4,6,0,3,0,1,1,0,0,0,2,3,11,"R$ 1,192.00","R$ 1,228.00",,,
2073,"R$ 14,188.00",0,0,40,48,2645,0,1,0,0,0,0,1,0,0,0,2,7,11,16,12,27,1,2,0,4,0,6,0,0,0,0,0,0,0,3,11,R$ 21.00,R$ 48.00,,,
2074,"R$ 20,425.00",1,0,5,34,2767,0,1,0,0,0,0,1,0,0,0,4,12,5,3,16,17,2,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 23.00,R$ 40.00,,,
2075,"R$ 58,646.00",0,1,3,58,2543,0,1,0,0,0,0,0,0,1,0,62,1,44,6,5,22,1,2,1,4,0,4,0,0,0,0,0,0,0,3,11,R$ 96.00,R$ 118.00,,,
2076,"R$ 72,967.00",0,1,1,50,2720,1,0,0,0,0,0,0,1,0,0,158,35,179,0,0,125,2,7,2,8,0,5,1,0,0,0,0,1,1,3,11,R$ 247.00,R$ 372.00,,,
2077,"R$ 48,150.00",0,1,24,71,2545,0,1,0,0,0,0,0,0,1,0,173,2,39,3,2,47,3,5,1,4,0,7,0,0,0,0,0,0,0,3,11,R$ 172.00,R$ 219.00,,,
2078,"R$ 82,332.00",0,0,89,59,2809,0,0,1,0,0,0,0,1,0,0,830,59,968,51,79,19,1,5,3,12,0,2,0,0,1,0,0,1,1,3,11,"R$ 1,968.00","R$ 1,987.00",,,
2079,"R$ 58,275.00",1,1,48,65,2551,0,0,0,0,1,0,0,1,0,0,189,10,253,56,43,64,6,8,2,7,0,7,0,0,0,0,0,0,0,3,11,R$ 487.00,R$ 551.00,,,
2080,"R$ 44,953.00",0,0,31,39,2714,0,0,0,1,0,0,0,0,0,1,728,17,133,11,8,124,1,7,3,13,0,6,1,0,0,0,0,0,1,3,11,R$ 773.00,R$ 897.00,,,
2081,"R$ 34,587.00",1,1,68,67,2203,0,0,0,1,0,0,0,1,0,0,7,2,9,2,0,2,2,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 18.00,R$ 20.00,,,
2082,"R$ 43,018.00",0,1,46,46,2399,0,0,0,1,0,0,0,0,1,0,35,4,17,7,6,64,1,2,2,2,0,5,0,0,0,0,0,0,0,3,11,R$ 5.00,R$ 69.00,,,
2083,"R$ 45,736.00",0,1,92,66,2499,0,1,0,0,0,0,0,0,1,0,188,3,180,20,3,43,5,7,1,6,0,7,0,0,0,0,0,0,0,3,11,R$ 351.00,R$ 394.00,,,
2084,"R$ 66,476.00",0,1,80,51,2366,0,0,0,1,0,0,0,0,1,0,742,28,152,25,9,57,2,6,8,10,0,4,0,0,0,0,0,0,0,3,11,R$ 899.00,R$ 956.00,,,
2085,"R$ 27,733.00",1,0,16,39,2466,0,1,0,0,0,1,0,0,0,0,0,7,5,26,2,17,2,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 23.00,R$ 40.00,,,
2086,"R$ 69,805.00",0,1,50,68,2318,0,0,0,1,0,0,0,0,0,1,750,71,174,13,10,20,2,6,8,11,0,2,0,0,0,0,0,0,0,3,11,R$ 998.00,"R$ 1,018.00",,,
2087,"R$ 72,217.00",0,0,93,58,2604,0,0,1,0,0,0,0,0,1,0,816,42,450,55,56,154,1,3,10,8,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,265.00","R$ 1,419.00",,,
2088,"R$ 25,818.00",1,0,51,49,2778,1,0,0,0,0,0,0,1,0,0,5,2,8,2,2,9,1,0,1,2,0,7,0,0,0,0,0,0,0,3,11,R$ 10.00,R$ 19.00,,,
2089,"R$ 37,509.00",1,0,24,44,2814,0,0,0,1,0,0,0,0,1,0,37,5,56,12,8,5,2,3,0,4,0,7,0,0,0,0,0,0,0,3,11,R$ 113.00,R$ 118.00,,,
2090,"R$ 25,176.00",1,1,79,44,2482,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,5,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 3.00,R$ 8.00,,,
2091,"R$ 43,586.00",0,1,26,40,2827,0,1,0,0,0,0,0,1,0,0,99,2,11,4,0,16,3,3,0,4,0,8,0,0,0,0,0,0,0,3,11,R$ 100.00,R$ 116.00,,,
2092,"R$ 53,230.00",0,1,86,64,2854,0,1,0,0,0,1,0,0,0,0,176,72,98,136,21,229,4,5,2,12,0,5,0,0,0,0,0,0,0,3,11,R$ 274.00,R$ 503.00,,,
2093,"R$ 50,116.00",1,1,68,63,2168,0,0,0,1,0,0,0,1,0,0,54,0,10,0,0,2,2,1,0,4,0,5,0,1,0,0,0,0,1,3,11,R$ 62.00,R$ 64.00,,,
2094,"R$ 84,906.00",0,0,98,48,2427,0,0,0,1,0,0,0,1,0,0,997,15,414,99,30,76,1,5,6,12,0,2,0,1,1,0,1,0,3,3,11,"R$ 1,479.00","R$ 1,555.00",,,
2095,"R$ 61,286.00",0,1,34,54,2490,0,1,0,0,0,0,0,1,0,0,356,0,107,19,9,117,2,7,1,8,0,5,0,0,0,0,0,0,0,3,11,R$ 374.00,R$ 491.00,,,
2096,"R$ 82,333.00",0,0,60,34,2615,0,1,0,0,0,0,0,0,0,1,1311,0,359,46,89,17,1,4,3,10,0,2,0,0,1,0,0,1,1,3,11,"R$ 1,788.00","R$ 1,805.00",,,
2097,"R$ 65,220.00",0,0,3,55,2823,0,0,0,1,0,0,0,0,0,1,890,63,292,0,25,12,4,8,4,7,0,6,0,0,0,0,0,1,0,3,11,"R$ 1,258.00","R$ 1,270.00",,,
2098,"R$ 33,590.00",2,1,65,46,2397,0,0,0,1,0,0,0,1,0,0,4,0,2,0,0,2,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 4.00,R$ 6.00,,,
2099,"R$ 30,992.00",1,0,83,44,2592,1,0,0,0,0,0,0,1,0,0,17,0,14,7,3,2,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 39.00,R$ 41.00,,,
